"System Time Index";"BVP Data"
"1530209829812";"-68.0"
"1530209829812";"-70.0"
"1530209829812";"-71.0"
"1530209829833";"-72.0"
"1530209829833";"-74.0"
"1530209829833";"-75.0"
"1530209829834";"-76.0"
"1530209829834";"-77.0"
"1530209829855";"-78.0"
"1530209829855";"-80.0"
"1530209829855";"-81.0"
"1530209829855";"-82.0"
"1530209829855";"-83.0"
"1530209829855";"-84.0"
"1530209829876";"-85.0"
"1530209829876";"-86.0"
"1530209829876";"-87.0"
"1530209829877";"-88.0"
"1530209829897";"-89.0"
"1530209829897";"-90.0"
"1530209829940";"-89.0"
"1530209829940";"-88.0"
"1530209829961";"-87.0"
"1530209829961";"-86.0"
"1530209829982";"-85.0"
"1530209829982";"-84.0"
"1530209830003";"-83.0"
"1530209830004";"-82.0"
"1530209830004";"-81.0"
"1530209830004";"-80.0"
"1530209830024";"-79.0"
"1530209830025";"-78.0"
"1530209830025";"-77.0"
"1530209830025";"-76.0"
"1530209830025";"-75.0"
"1530209830025";"-74.0"
"1530209830046";"-73.0"
"1530209830047";"-72.0"
"1530209830047";"-71.0"
"1530209830067";"-70.0"
"1530209830067";"-69.0"
"1530209830068";"-68.0"
"1530209830068";"-67.0"
"1530209830088";"-66.0"
"1530209830089";"-65.0"
"1530209830110";"-64.0"
"1530209830110";"-65.0"
"1530209830134";"-66.0"
"1530209830135";"-67.0"
"1530209830135";"-68.0"
"1530209830155";"-69.0"
"1530209830193";"-68.0"
"1530209830194";"-66.0"
"1530209830214";"-64.0"
"1530209830214";"-61.0"
"1530209830215";"-58.0"
"1530209830240";"-53.0"
"1530209830240";"-48.0"
"1530209830261";"-42.0"
"1530209830261";"-35.0"
"1530209830261";"-27.0"
"1530209830261";"-17.0"
"1530209830261";"-7.0"
"1530209830261";"3.0"
"1530209830262";"15.0"
"1530209830262";"28.0"
"1530209830262";"42.0"
"1530209830262";"47.0"
"1530209830262";"48.0"
"1530209830262";"49.0"
"1530209830283";"50.0"
"1530209830284";"51.0"
"1530209830284";"52.0"
"1530209830284";"53.0"
"1530209830285";"54.0"
"1530209830286";"55.0"
"1530209830286";"56.0"
"1530209830306";"57.0"
"1530209830307";"58.0"
"1530209830307";"59.0"
"1530209830307";"60.0"
"1530209830307";"61.0"
"1530209830307";"62.0"
"1530209830328";"63.0"
"1530209830348";"64.0"
"1530209830349";"65.0"
"1530209830349";"66.0"
"1530209830349";"67.0"
"1530209830349";"68.0"
"1530209830371";"69.0"
"1530209830371";"70.0"
"1530209830392";"71.0"
"1530209830392";"72.0"
"1530209830414";"73.0"
"1530209830414";"74.0"
"1530209830435";"75.0"
"1530209830456";"71.0"
"1530209830456";"65.0"
"1530209830456";"59.0"
"1530209830476";"53.0"
"1530209830477";"48.0"
"1530209830477";"42.0"
"1530209830477";"37.0"
"1530209830477";"32.0"
"1530209830498";"27.0"
"1530209830498";"22.0"
"1530209830498";"18.0"
"1530209830498";"14.0"
"1530209830498";"10.0"
"1530209830498";"6.0"
"1530209830519";"2.0"
"1530209830519";"-1.0"
"1530209830520";"-4.0"
"1530209830520";"-7.0"
"1530209830520";"-10.0"
"1530209830520";"-13.0"
"1530209830520";"-15.0"
"1530209830520";"-18.0"
"1530209830521";"-20.0"
"1530209830521";"-22.0"
"1530209830541";"-24.0"
"1530209830542";"-26.0"
"1530209830542";"-27.0"
"1530209830542";"-29.0"
"1530209830542";"-31.0"
"1530209830542";"-32.0"
"1530209830563";"-33.0"
"1530209830563";"-34.0"
"1530209830563";"-36.0"
"1530209830563";"-37.0"
"1530209830564";"-38.0"
"1530209830584";"-39.0"
"1530209830584";"-40.0"
"1530209830585";"-41.0"
"1530209830605";"-42.0"
"1530209830606";"-43.0"
"1530209830626";"-44.0"
"1530209830648";"-43.0"
"1530209830668";"-42.0"
"1530209830690";"-41.0"
"1530209830690";"-40.0"
"1530209830711";"-39.0"
"1530209830732";"-38.0"
"1530209830732";"-37.0"
"1530209830732";"-36.0"
"1530209830753";"-35.0"
"1530209830753";"-34.0"
"1530209830775";"-33.0"
"1530209830817";"-32.0"
"1530209830838";"-33.0"
"1530209830859";"-34.0"
"1530209830882";"-35.0"
"1530209830924";"-36.0"
"1530209830925";"-37.0"
"1530209830925";"-38.0"
"1530209830925";"-39.0"
"1530209830945";"-40.0"
"1530209830946";"-41.0"
"1530209830946";"-42.0"
"1530209830946";"-43.0"
"1530209830946";"-44.0"
"1530209830946";"-46.0"
"1530209830946";"-47.0"
"1530209830946";"-48.0"
"1530209830967";"-49.0"
"1530209830967";"-50.0"
"1530209830967";"-51.0"
"1530209830988";"-52.0"
"1530209830988";"-54.0"
"1530209830988";"-55.0"
"1530209830988";"-56.0"
"1530209830988";"-57.0"
"1530209830988";"-58.0"
"1530209831009";"-59.0"
"1530209831009";"-60.0"
"1530209831009";"-61.0"
"1530209831030";"-60.0"
"1530209831031";"-59.0"
"1530209831031";"-58.0"
"1530209831031";"-56.0"
"1530209831031";"-53.0"
"1530209831031";"-50.0"
"1530209831031";"-46.0"
"1530209831032";"-42.0"
"1530209831053";"-36.0"
"1530209831053";"-31.0"
"1530209831059";"-24.0"
"1530209831060";"-18.0"
"1530209831060";"-11.0"
"1530209831060";"-4.0"
"1530209831080";"2.0"
"1530209831081";"9.0"
"1530209831081";"16.0"
"1530209831081";"23.0"
"1530209831081";"30.0"
"1530209831081";"37.0"
"1530209831081";"44.0"
"1530209831081";"50.0"
"1530209831081";"56.0"
"1530209831082";"62.0"
"1530209831102";"68.0"
"1530209831102";"73.0"
"1530209831103";"78.0"
"1530209831103";"79.0"
"1530209831123";"80.0"
"1530209831144";"81.0"
"1530209831196";"82.0"
"1530209831197";"83.0"
"1530209831226";"84.0"
"1530209831268";"83.0"
"1530209831268";"81.0"
"1530209831268";"79.0"
"1530209831268";"76.0"
"1530209831268";"74.0"
"1530209831269";"72.0"
"1530209831269";"69.0"
"1530209831269";"67.0"
"1530209831269";"64.0"
"1530209831269";"62.0"
"1530209831269";"59.0"
"1530209831269";"57.0"
"1530209831290";"54.0"
"1530209831290";"52.0"
"1530209831290";"49.0"
"1530209831290";"46.0"
"1530209831291";"44.0"
"1530209831291";"41.0"
"1530209831311";"39.0"
"1530209831312";"36.0"
"1530209831312";"33.0"
"1530209831312";"31.0"
"1530209831312";"28.0"
"1530209831312";"25.0"
"1530209831313";"23.0"
"1530209831333";"20.0"
"1530209831333";"18.0"
"1530209831333";"16.0"
"1530209831334";"13.0"
"1530209831334";"11.0"
"1530209831355";"9.0"
"1530209831355";"7.0"
"1530209831355";"6.0"
"1530209831355";"4.0"
"1530209831356";"2.0"
"1530209831356";"0.0"
"1530209831377";"-2.0"
"1530209831377";"-3.0"
"1530209831378";"-5.0"
"1530209831378";"-6.0"
"1530209831378";"-7.0"
"1530209831399";"-9.0"
"1530209831399";"-10.0"
"1530209831399";"-11.0"
"1530209831399";"-12.0"
"1530209831399";"-13.0"
"1530209831400";"-14.0"
"1530209831400";"-15.0"
"1530209831400";"-16.0"
"1530209831420";"-17.0"
"1530209831420";"-18.0"
"1530209831421";"-19.0"
"1530209831421";"-20.0"
"1530209831421";"-21.0"
"1530209831441";"-22.0"
"1530209831442";"-23.0"
"1530209831462";"-24.0"
"1530209831463";"-25.0"
"1530209831463";"-26.0"
"1530209831463";"-27.0"
"1530209831484";"-28.0"
"1530209831484";"-29.0"
"1530209831484";"-30.0"
"1530209831505";"-31.0"
"1530209831526";"-32.0"
"1530209831548";"-33.0"
"1530209831548";"-34.0"
"1530209831548";"-35.0"
"1530209831548";"-36.0"
"1530209831548";"-37.0"
"1530209831569";"-38.0"
"1530209831569";"-39.0"
"1530209831569";"-40.0"
"1530209831569";"-41.0"
"1530209831569";"-42.0"
"1530209831571";"-43.0"
"1530209831571";"-44.0"
"1530209831571";"-45.0"
"1530209831592";"-46.0"
"1530209831592";"-47.0"
"1530209831592";"-48.0"
"1530209831613";"-49.0"
"1530209831613";"-50.0"
"1530209831613";"-51.0"
"1530209831613";"-52.0"
"1530209831613";"-53.0"
"1530209831613";"-54.0"
"1530209831613";"-55.0"
"1530209831613";"-56.0"
"1530209831634";"-57.0"
"1530209831634";"-58.0"
"1530209831634";"-59.0"
"1530209831634";"-60.0"
"1530209831634";"-61.0"
"1530209831655";"-62.0"
"1530209831655";"-63.0"
"1530209831656";"-64.0"
"1530209831676";"-65.0"
"1530209831676";"-66.0"
"1530209831698";"-67.0"
"1530209831719";"-66.0"
"1530209831740";"-65.0"
"1530209831783";"-66.0"
"1530209831783";"-67.0"
"1530209831804";"-68.0"
"1530209831804";"-69.0"
"1530209831825";"-70.0"
"1530209831825";"-71.0"
"1530209831825";"-72.0"
"1530209831825";"-73.0"
"1530209831825";"-74.0"
"1530209831847";"-75.0"
"1530209831848";"-76.0"
"1530209831848";"-77.0"
"1530209831869";"-78.0"
"1530209831869";"-77.0"
"1530209831890";"-75.0"
"1530209831890";"-74.0"
"1530209831890";"-72.0"
"1530209831890";"-69.0"
"1530209831891";"-66.0"
"1530209831891";"-62.0"
"1530209831891";"-58.0"
"1530209831891";"-53.0"
"1530209831914";"-47.0"
"1530209831914";"-40.0"
"1530209831914";"-33.0"
"1530209831915";"-26.0"
"1530209831915";"-18.0"
"1530209831936";"-10.0"
"1530209831936";"-1.0"
"1530209831936";"6.0"
"1530209831936";"14.0"
"1530209831957";"23.0"
"1530209831957";"31.0"
"1530209831958";"38.0"
"1530209831958";"46.0"
"1530209831958";"54.0"
"1530209831958";"61.0"
"1530209831958";"67.0"
"1530209831979";"74.0"
"1530209831979";"80.0"
"1530209831979";"85.0"
"1530209831979";"90.0"
"1530209831981";"91.0"
"1530209832001";"92.0"
"1530209832022";"93.0"
"1530209832043";"94.0"
"1530209832065";"95.0"
"1530209832086";"96.0"
"1530209832087";"94.0"
"1530209832107";"91.0"
"1530209832108";"88.0"
"1530209832108";"86.0"
"1530209832108";"83.0"
"1530209832108";"80.0"
"1530209832108";"77.0"
"1530209832108";"75.0"
"1530209832129";"72.0"
"1530209832129";"69.0"
"1530209832129";"66.0"
"1530209832129";"63.0"
"1530209832129";"60.0"
"1530209832129";"57.0"
"1530209832150";"53.0"
"1530209832150";"50.0"
"1530209832150";"47.0"
"1530209832176";"44.0"
"1530209832176";"41.0"
"1530209832176";"38.0"
"1530209832176";"35.0"
"1530209832197";"32.0"
"1530209832197";"29.0"
"1530209832197";"26.0"
"1530209832198";"23.0"
"1530209832198";"20.0"
"1530209832198";"18.0"
"1530209832198";"15.0"
"1530209832198";"13.0"
"1530209832198";"11.0"
"1530209832199";"8.0"
"1530209832199";"6.0"
"1530209832199";"5.0"
"1530209832199";"3.0"
"1530209832199";"1.0"
"1530209832220";"0.0"
"1530209832220";"-1.0"
"1530209832220";"-3.0"
"1530209832241";"-4.0"
"1530209832241";"-5.0"
"1530209832241";"-6.0"
"1530209832241";"-7.0"
"1530209832241";"-8.0"
"1530209832241";"-9.0"
"1530209832241";"-10.0"
"1530209832241";"-11.0"
"1530209832242";"-12.0"
"1530209832263";"-13.0"
"1530209832284";"-14.0"
"1530209832304";"-15.0"
"1530209832305";"-16.0"
"1530209832326";"-17.0"
"1530209832347";"-18.0"
"1530209832368";"-19.0"
"1530209832368";"-20.0"
"1530209832392";"-21.0"
"1530209832392";"-22.0"
"1530209832393";"-23.0"
"1530209832414";"-24.0"
"1530209832414";"-25.0"
"1530209832435";"-26.0"
"1530209832435";"-27.0"
"1530209832456";"-28.0"
"1530209832477";"-29.0"
"1530209832519";"-28.0"
"1530209832519";"-27.0"
"1530209832540";"-26.0"
"1530209832541";"-25.0"
"1530209832566";"-24.0"
"1530209832588";"-23.0"
"1530209832610";"-24.0"
"1530209832630";"-25.0"
"1530209832631";"-26.0"
"1530209832653";"-27.0"
"1530209832653";"-28.0"
"1530209832653";"-29.0"
"1530209832653";"-30.0"
"1530209832674";"-31.0"
"1530209832674";"-32.0"
"1530209832675";"-33.0"
"1530209832675";"-34.0"
"1530209832675";"-35.0"
"1530209832697";"-36.0"
"1530209832697";"-37.0"
"1530209832697";"-38.0"
"1530209832697";"-37.0"
"1530209832718";"-36.0"
"1530209832718";"-34.0"
"1530209832718";"-33.0"
"1530209832718";"-31.0"
"1530209832718";"-28.0"
"1530209832739";"-25.0"
"1530209832739";"-22.0"
"1530209832739";"-18.0"
"1530209832740";"-14.0"
"1530209832740";"-10.0"
"1530209832740";"-5.0"
"1530209832740";"0.0"
"1530209832760";"3.0"
"1530209832761";"8.0"
"1530209832761";"13.0"
"1530209832761";"17.0"
"1530209832761";"22.0"
"1530209832761";"27.0"
"1530209832782";"31.0"
"1530209832782";"35.0"
"1530209832783";"40.0"
"1530209832783";"43.0"
"1530209832783";"47.0"
"1530209832783";"51.0"
"1530209832804";"54.0"
"1530209832804";"57.0"
"1530209832805";"60.0"
"1530209832805";"63.0"
"1530209832805";"65.0"
"1530209832805";"68.0"
"1530209832805";"70.0"
"1530209832826";"72.0"
"1530209832826";"74.0"
"1530209832826";"75.0"
"1530209832826";"77.0"
"1530209832826";"78.0"
"1530209832847";"79.0"
"1530209832847";"80.0"
"1530209832849";"81.0"
"1530209832849";"82.0"
"1530209832870";"81.0"
"1530209832870";"80.0"
"1530209832870";"79.0"
"1530209832870";"78.0"
"1530209832870";"77.0"
"1530209832891";"76.0"
"1530209832891";"75.0"
"1530209832891";"73.0"
"1530209832891";"72.0"
"1530209832891";"71.0"
"1530209832891";"69.0"
"1530209832912";"68.0"
"1530209832913";"66.0"
"1530209832913";"64.0"
"1530209832913";"63.0"
"1530209832914";"61.0"
"1530209832914";"59.0"
"1530209832934";"57.0"
"1530209832934";"55.0"
"1530209832935";"53.0"
"1530209832935";"51.0"
"1530209832935";"49.0"
"1530209832935";"47.0"
"1530209832955";"45.0"
"1530209832956";"42.0"
"1530209832956";"40.0"
"1530209832956";"38.0"
"1530209832956";"36.0"
"1530209832956";"34.0"
"1530209832956";"31.0"
"1530209832957";"29.0"
"1530209832957";"27.0"
"1530209832978";"24.0"
"1530209832978";"22.0"
"1530209832978";"20.0"
"1530209832999";"17.0"
"1530209832999";"15.0"
"1530209832999";"13.0"
"1530209832999";"11.0"
"1530209832999";"10.0"
"1530209833000";"8.0"
"1530209833020";"6.0"
"1530209833021";"4.0"
"1530209833021";"3.0"
"1530209833021";"1.0"
"1530209833021";"0.0"
"1530209833021";"-1.0"
"1530209833021";"-2.0"
"1530209833042";"-3.0"
"1530209833042";"-4.0"
"1530209833042";"-5.0"
"1530209833042";"-6.0"
"1530209833045";"-7.0"
"1530209833045";"-8.0"
"1530209833045";"-9.0"
"1530209833066";"-10.0"
"1530209833087";"-11.0"
"1530209833108";"-12.0"
"1530209833108";"-13.0"
"1530209833129";"-14.0"
"1530209833150";"-15.0"
"1530209833150";"-16.0"
"1530209833183";"-17.0"
"1530209833204";"-18.0"
"1530209833204";"-19.0"
"1530209833226";"-20.0"
"1530209833227";"-21.0"
"1530209833227";"-22.0"
"1530209833227";"-23.0"
"1530209833227";"-24.0"
"1530209833247";"-25.0"
"1530209833248";"-26.0"
"1530209833248";"-27.0"
"1530209833248";"-28.0"
"1530209833268";"-29.0"
"1530209833269";"-30.0"
"1530209833269";"-31.0"
"1530209833269";"-32.0"
"1530209833269";"-33.0"
"1530209833269";"-34.0"
"1530209833269";"-35.0"
"1530209833270";"-36.0"
"1530209833290";"-37.0"
"1530209833291";"-38.0"
"1530209833291";"-39.0"
"1530209833291";"-40.0"
"1530209833291";"-41.0"
"1530209833315";"-42.0"
"1530209833315";"-43.0"
"1530209833315";"-44.0"
"1530209833336";"-45.0"
"1530209833336";"-46.0"
"1530209833336";"-47.0"
"1530209833336";"-48.0"
"1530209833336";"-49.0"
"1530209833336";"-50.0"
"1530209833337";"-51.0"
"1530209833357";"-52.0"
"1530209833357";"-53.0"
"1530209833357";"-54.0"
"1530209833378";"-55.0"
"1530209833380";"-56.0"
"1530209833421";"-55.0"
"1530209833422";"-54.0"
"1530209833442";"-53.0"
"1530209833445";"-52.0"
"1530209833445";"-51.0"
"1530209833445";"-50.0"
"1530209833466";"-49.0"
"1530209833466";"-48.0"
"1530209833466";"-47.0"
"1530209833487";"-46.0"
"1530209833487";"-45.0"
"1530209833509";"-44.0"
"1530209833509";"-45.0"
"1530209833531";"-46.0"
"1530209833552";"-47.0"
"1530209833573";"-48.0"
"1530209833574";"-49.0"
"1530209833595";"-48.0"
"1530209833595";"-47.0"
"1530209833595";"-46.0"
"1530209833595";"-45.0"
"1530209833595";"-43.0"
"1530209833617";"-41.0"
"1530209833617";"-38.0"
"1530209833617";"-35.0"
"1530209833617";"-31.0"
"1530209833617";"-27.0"
"1530209833618";"-22.0"
"1530209833638";"-17.0"
"1530209833639";"-11.0"
"1530209833639";"-6.0"
"1530209833639";"0.0"
"1530209833639";"5.0"
"1530209833639";"12.0"
"1530209833660";"18.0"
"1530209833660";"24.0"
"1530209833660";"29.0"
"1530209833661";"35.0"
"1530209833661";"41.0"
"1530209833661";"46.0"
"1530209833661";"51.0"
"1530209833682";"56.0"
"1530209833682";"61.0"
"1530209833682";"66.0"
"1530209833682";"70.0"
"1530209833682";"74.0"
"1530209833703";"78.0"
"1530209833703";"81.0"
"1530209833703";"84.0"
"1530209833703";"87.0"
"1530209833703";"90.0"
"1530209833703";"92.0"
"1530209833703";"94.0"
"1530209833724";"95.0"
"1530209833745";"96.0"
"1530209833789";"94.0"
"1530209833789";"93.0"
"1530209833789";"91.0"
"1530209833789";"90.0"
"1530209833789";"89.0"
"1530209833789";"87.0"
"1530209833810";"86.0"
"1530209833810";"84.0"
"1530209833810";"83.0"
"1530209833810";"81.0"
"1530209833810";"79.0"
"1530209833810";"78.0"
"1530209833810";"76.0"
"1530209833811";"74.0"
"1530209833811";"72.0"
"1530209833831";"70.0"
"1530209833831";"68.0"
"1530209833831";"66.0"
"1530209833831";"64.0"
"1530209833831";"62.0"
"1530209833852";"59.0"
"1530209833852";"57.0"
"1530209833853";"55.0"
"1530209833853";"53.0"
"1530209833873";"50.0"
"1530209833873";"48.0"
"1530209833873";"46.0"
"1530209833873";"43.0"
"1530209833874";"41.0"
"1530209833874";"39.0"
"1530209833874";"36.0"
"1530209833874";"34.0"
"1530209833874";"32.0"
"1530209833874";"29.0"
"1530209833894";"27.0"
"1530209833894";"25.0"
"1530209833915";"23.0"
"1530209833915";"20.0"
"1530209833915";"18.0"
"1530209833915";"16.0"
"1530209833915";"14.0"
"1530209833915";"13.0"
"1530209833936";"11.0"
"1530209833936";"9.0"
"1530209833937";"8.0"
"1530209833937";"7.0"
"1530209833937";"5.0"
"1530209833937";"4.0"
"1530209833959";"3.0"
"1530209833960";"2.0"
"1530209833960";"1.0"
"1530209833960";"0.0"
"1530209833960";"-1.0"
"1530209833960";"-2.0"
"1530209833960";"-3.0"
"1530209833982";"-4.0"
"1530209833982";"-5.0"
"1530209834003";"-6.0"
"1530209834024";"-7.0"
"1530209834024";"-8.0"
"1530209834024";"-9.0"
"1530209834024";"-10.0"
"1530209834048";"-11.0"
"1530209834048";"-12.0"
"1530209834069";"-13.0"
"1530209834090";"-14.0"
"1530209834111";"-15.0"
"1530209834111";"-16.0"
"1530209834152";"-17.0"
"1530209834239";"-18.0"
"1530209834286";"-17.0"
"1530209834286";"-16.0"
"1530209834287";"-15.0"
"1530209834307";"-14.0"
"1530209834328";"-13.0"
"1530209834349";"-12.0"
"1530209834370";"-11.0"
"1530209834393";"-12.0"
"1530209834414";"-13.0"
"1530209834415";"-14.0"
"1530209834415";"-15.0"
"1530209834436";"-16.0"
"1530209834436";"-17.0"
"1530209834436";"-18.0"
"1530209834436";"-19.0"
"1530209834457";"-20.0"
"1530209834457";"-21.0"
"1530209834458";"-22.0"
"1530209834458";"-23.0"
"1530209834458";"-24.0"
"1530209834458";"-25.0"
"1530209834479";"-26.0"
"1530209834479";"-27.0"
"1530209834479";"-28.0"
"1530209834479";"-29.0"
"1530209834500";"-30.0"
"1530209834500";"-29.0"
"1530209834521";"-28.0"
"1530209834521";"-27.0"
"1530209834521";"-26.0"
"1530209834521";"-24.0"
"1530209834521";"-22.0"
"1530209834521";"-19.0"
"1530209834542";"-17.0"
"1530209834542";"-14.0"
"1530209834542";"-11.0"
"1530209834542";"-8.0"
"1530209834543";"-5.0"
"1530209834543";"-2.0"
"1530209834543";"1.0"
"1530209834543";"4.0"
"1530209834564";"7.0"
"1530209834564";"10.0"
"1530209834564";"14.0"
"1530209834564";"17.0"
"1530209834585";"20.0"
"1530209834586";"23.0"
"1530209834587";"26.0"
"1530209834587";"29.0"
"1530209834587";"31.0"
"1530209834587";"34.0"
"1530209834587";"37.0"
"1530209834587";"39.0"
"1530209834587";"41.0"
"1530209834608";"44.0"
"1530209834608";"46.0"
"1530209834608";"48.0"
"1530209834629";"49.0"
"1530209834629";"51.0"
"1530209834629";"52.0"
"1530209834629";"54.0"
"1530209834630";"55.0"
"1530209834630";"56.0"
"1530209834630";"57.0"
"1530209834630";"58.0"
"1530209834630";"59.0"
"1530209834654";"60.0"
"1530209834655";"61.0"
"1530209834676";"60.0"
"1530209834676";"59.0"
"1530209834676";"58.0"
"1530209834697";"57.0"
"1530209834717";"56.0"
